No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
1173,2013,4,18,20,12.0,35.0,3.0,52.0,500.0,47.0,11.4,1017.7,-11.5,0.0,NE,1.7,Aotizhongxin,2013-04-18 20:00:00
1174,2013,4,18,21,17.0,49.0,4.0,79.0,600.0,48.666666666666664,11.6,1018.1,-12.7,0.0,SW,3.3,Aotizhongxin,2013-04-18 21:00:00
1175,2013,4,18,22,16.0,49.0,3.0,78.0,500.0,50.333333333333336,11.1,1018.4,-10.4,0.0,S,1.8,Aotizhongxin,2013-04-18 22:00:00
1176,2013,4,18,23,22.0,71.0,9.0,50.0,400.0,52.0,10.0,1018.4,-8.2,0.0,SW,1.6,Aotizhongxin,2013-04-18 23:00:00
1177,2013,4,19,0,33.0,91.0,12.0,54.0,600.0,42.0,8.4,1017.5,-3.8,0.0,SW,0.0,Aotizhongxin,2013-04-19 00:00:00
1178,2013,4,19,1,43.0,109.0,20.0,56.0,700.0,35.0,8.4,1018.3,-4.1,0.0,SSE,1.7,Aotizhongxin,2013-04-19 01:00:00
1179,2013,4,19,2,50.0,150.0,25.0,80.0,900.0,16.0,7.4,1018.6,-3.8,0.0,ESE,1.9,Aotizhongxin,2013-04-19 02:00:00
1180,2013,4,19,3,67.0,152.0,37.0,82.0,1200.0,9.0,7.3,1019.1,-6.1,0.0,SSE,2.5,Aotizhongxin,2013-04-19 03:00:00
1181,2013,4,19,4,67.0,154.0,49.0,85.0,1300.0,10.0,7.2,1019.2,-7.3,0.0,SW,1.9,Aotizhongxin,2013-04-19 04:00:00
1182,2013,4,19,5,58.0,150.0,40.0,83.0,1100.0,15.0,7.2,1019.7,-5.9,0.0,S,1.4,Aotizhongxin,2013-04-19 05:00:00
1183,2013,4,19,6,56.0,119.0,36.0,77.0,1200.0,16.0,7.3,1020.0,-7.2,0.0,S,1.9,Aotizhongxin,2013-04-19 06:00:00
1184,2013,4,19,7,56.0,106.0,38.0,78.0,1100.0,18.0,6.6,1020.9,-0.2,0.0,SW,2.8,Aotizhongxin,2013-04-19 07:00:00
1185,2013,4,19,8,50.0,107.0,42.0,64.0,1000.0,31.0,6.2,1021.2,1.1,0.0,SW,3.3,Aotizhongxin,2013-04-19 08:00:00
1186,2013,4,19,9,50.0,107.0,42.0,64.0,700.0,33.0,3.5,1021.6,1.5,0.2,SW,5.4,Aotizhongxin,2013-04-19 09:00:00
1187,2013,4,19,10,42.0,71.0,11.0,46.0,600.0,40.0,4.7,1020.9,1.5,0.1,SSW,2.8,Aotizhongxin,2013-04-19 10:00:00
1188,2013,4,19,11,40.0,44.0,7.0,46.0,600.0,39.0,6.4,1019.7,0.7,0.0,WSW,4.7,Aotizhongxin,2013-04-19 11:00:00
1189,2013,4,19,12,31.0,33.0,13.0,34.0,500.0,63.0,7.2,1019.3,0.2,0.0,SW,3.9,Aotizhongxin,2013-04-19 12:00:00
1190,2013,4,19,13,32.0,40.0,21.0,27.0,600.0,73.0,7.9,1018.2,-1.4,0.0,SW,3.8,Aotizhongxin,2013-04-19 13:00:00
1191,2013,4,19,14,42.0,52.0,20.0,32.0,600.0,68.0,7.5,1017.5,-1.0,0.0,WSW,3.4,Aotizhongxin,2013-04-19 14:00:00
1192,2013,4,19,15,43.0,53.0,17.0,36.0,600.0,66.0,7.3,1017.1,-0.9,0.0,SW,2.5,Aotizhongxin,2013-04-19 15:00:00
1193,2013,4,19,16,52.0,74.0,15.0,43.0,600.0,57.0,6.7,1016.9,-1.5,0.0,SW,3.6,Aotizhongxin,2013-04-19 16:00:00
1194,2013,4,19,17,54.0,76.0,12.0,46.0,600.0,52.0,5.9,1016.6,-0.4,0.0,SW,2.6,Aotizhongxin,2013-04-19 17:00:00
1195,2013,4,19,18,48.0,77.0,11.0,45.0,700.0,56.0,4.9,1017.1,1.0,0.0,SSW,2.4,Aotizhongxin,2013-04-19 18:00:00
1196,2013,4,19,19,51.0,79.0,8.0,50.0,600.0,44.0,4.4,1017.3,1.6,0.0,SW,3.0,Aotizhongxin,2013-04-19 19:00:00
1197,2013,4,19,20,57.0,64.0,6.0,53.0,600.0,34.0,4.2,1017.9,1.2,0.0,WSW,2.2,Aotizhongxin,2013-04-19 20:00:00
1198,2013,4,19,21,57.0,60.0,5.0,54.0,600.0,26.0,4.2,1017.4,1.6,0.0,SW,2.9,Aotizhongxin,2013-04-19 21:00:00
1199,2013,4,19,22,53.0,59.0,5.0,60.0,600.0,15.0,4.1,1017.7,1.6,0.0,SSW,2.1,Aotizhongxin,2013-04-19 22:00:00
1200,2013,4,19,23,58.0,60.0,5.0,59.0,600.0,13.0,3.8,1018.1,1.7,0.0,WSW,2.2,Aotizhongxin,2013-04-19 23:00:00
1201,2013,4,20,0,55.0,60.0,4.0,59.0,600.0,10.0,3.5,1017.5,1.9,0.0,SW,1.7,Aotizhongxin,2013-04-20 00:00:00
1202,2013,4,20,1,62.0,51.0,4.0,60.0,600.0,8.0,3.0,1017.1,1.8,0.0,SW,1.1,Aotizhongxin,2013-04-20 01:00:00
1203,2013,4,20,2,52.0,55.0,4.0,63.0,600.0,2.0,2.3,1017.3,1.3,0.0,SW,1.3,Aotizhongxin,2013-04-20 02:00:00
1204,2013,4,20,3,55.0,58.0,3.0,65.0,600.0,2.0,1.9,1016.9,1.2,0.0,WSW,0.9,Aotizhongxin,2013-04-20 03:00:00
1205,2013,4,20,4,73.0,56.0,4.0,62.0,600.0,2.0,0.9,1016.9,0.3,0.0,SE,0.5,Aotizhongxin,2013-04-20 04:00:00
1206,2013,4,20,5,65.0,67.0,3.0,63.0,600.0,2.0,0.9,1017.4,0.6,0.0,WNW,0.5,Aotizhongxin,2013-04-20 05:00:00
1207,2013,4,20,6,77.0,77.0,4.0,59.0,600.0,2.0,2.6,1017.9,2.3,0.0,WSW,1.0,Aotizhongxin,2013-04-20 06:00:00
1208,2013,4,20,7,79.0,87.0,5.0,60.0,700.0,2.0,5.0,1017.9,2.4,0.0,W,0.8,Aotizhongxin,2013-04-20 07:00:00
1209,2013,4,20,8,83.0,92.0,9.0,66.0,700.0,2.0,7.7,1017.5,2.4,0.0,N,1.0,Aotizhongxin,2013-04-20 08:00:00
1210,2013,4,20,9,82.0,94.0,16.0,64.0,800.0,12.0,9.9,1017.6,1.0,0.0,W,0.9,Aotizhongxin,2013-04-20 09:00:00
1211,2013,4,20,10,72.0,83.0,19.0,68.0,800.0,25.0,11.8,1016.8,-0.1,0.0,W,2.3,Aotizhongxin,2013-04-20 10:00:00
1212,2013,4,20,11,68.0,72.0,17.0,66.0,800.0,44.0,12.9,1015.7,1.2,0.0,WSW,2.5,Aotizhongxin,2013-04-20 11:00:00
1213,2013,4,20,12,62.0,69.0,15.0,57.0,800.0,66.0,14.3,1014.8,0.9,0.0,SSW,2.7,Aotizhongxin,2013-04-20 12:00:00
1214,2013,4,20,13,65.0,76.0,18.0,51.0,800.0,89.0,14.8,1013.6,0.2,0.0,SW,3.3,Aotizhongxin,2013-04-20 13:00:00
1215,2013,4,20,14,83.0,92.0,16.0,42.0,700.0,105.0,15.3,1013.0,0.7,0.0,SSW,2.7,Aotizhongxin,2013-04-20 14:00:00
1216,2013,4,20,15,75.0,83.0,15.0,32.0,600.0,109.0,15.3,1011.9,-0.1,0.0,SW,4.1,Aotizhongxin,2013-04-20 15:00:00
1217,2013,4,20,16,67.0,88.0,13.0,35.0,600.0,107.0,14.7,1011.9,-1.0,0.0,WSW,4.3,Aotizhongxin,2013-04-20 16:00:00
1218,2013,4,20,17,61.0,92.0,11.0,34.0,600.0,100.0,13.6,1012.3,-1.2,0.0,SSW,4.0,Aotizhongxin,2013-04-20 17:00:00
1219,2013,4,20,18,68.0,112.0,16.0,39.0,600.0,90.0,12.6,1012.5,-0.3,0.0,SW,3.0,Aotizhongxin,2013-04-20 18:00:00
1220,2013,4,20,19,62.0,97.0,15.0,41.0,700.0,90.0,11.8,1013.5,-1.0,0.0,SSW,2.9,Aotizhongxin,2013-04-20 19:00:00
1221,2013,4,20,20,68.0,110.0,14.0,50.0,700.0,74.0,11.0,1014.2,0.4,0.0,SW,2.5,Aotizhongxin,2013-04-20 20:00:00
1222,2013,4,20,21,70.0,114.0,15.0,57.0,800.0,59.0,10.4,1014.4,0.7,0.0,SW,1.8,Aotizhongxin,2013-04-20 21:00:00
1223,2013,4,20,22,81.0,109.0,14.0,59.0,800.0,58.0,9.3,1014.9,1.0,0.0,SW,1.8,Aotizhongxin,2013-04-20 22:00:00
1224,2013,4,20,23,85.0,113.0,13.0,71.0,900.0,42.0,8.6,1015.1,1.7,0.0,SW,2.3,Aotizhongxin,2013-04-20 23:00:00
1225,2013,4,21,0,96.0,138.0,11.0,83.0,1000.0,25.0,8.1,1015.0,2.7,0.0,SW,1.6,Aotizhongxin,2013-04-21 00:00:00
1226,2013,4,21,1,106.0,146.0,10.0,77.0,900.0,20.0,6.5,1015.0,3.3,0.0,W,0.0,Aotizhongxin,2013-04-21 01:00:00
1227,2013,4,21,2,116.0,140.0,8.0,76.0,900.0,12.0,5.6,1015.2,3.3,0.0,W,1.0,Aotizhongxin,2013-04-21 02:00:00
1228,2013,4,21,3,119.0,143.0,7.0,86.0,1000.0,12.666666666666666,5.2,1014.7,3.7,0.0,NE,1.0,Aotizhongxin,2013-04-21 03:00:00
1229,2013,4,21,4,126.0,146.0,7.0,84.0,1000.0,13.333333333333334,4.5,1014.7,1.9,0.0,NNE,0.6,Aotizhongxin,2013-04-21 04:00:00
1230,2013,4,21,5,124.0,154.0,9.0,77.0,1100.0,14.0,4.2,1015.0,2.4,0.0,W,0.7,Aotizhongxin,2013-04-21 05:00:00
1231,2013,4,21,6,121.0,191.0,11.0,68.0,1100.0,14.666666666666666,5.7,1015.4,3.5,0.0,WNW,0.5,Aotizhongxin,2013-04-21 06:00:00
1232,2013,4,21,7,108.0,183.0,11.0,78.0,1200.0,15.333333333333334,8.2,1015.6,2.6,0.0,W,0.6,Aotizhongxin,2013-04-21 07:00:00
1233,2013,4,21,8,114.0,181.0,16.0,90.0,1200.0,16.0,9.7,1015.3,1.8,0.0,WSW,0.9,Aotizhongxin,2013-04-21 08:00:00
1234,2013,4,21,9,130.0,194.0,27.0,95.0,1300.0,16.666666666666668,11.8,1015.5,3.3,0.0,SSW,2.4,Aotizhongxin,2013-04-21 09:00:00
1235,2013,4,21,10,136.0,175.0,32.0,96.0,1300.0,17.333333333333332,13.6,1014.4,3.1,0.0,SW,1.8,Aotizhongxin,2013-04-21 10:00:00
1236,2013,4,21,11,152.0,176.0,35.0,97.0,1399.0,18.0,15.1,1013.3,4.2,0.0,S,2.2,Aotizhongxin,2013-04-21 11:00:00
1237,2013,4,21,12,159.0,182.0,34.0,96.0,1200.0,18.666666666666668,15.8,1012.3,3.9,0.0,SSW,2.5,Aotizhongxin,2013-04-21 12:00:00
1238,2013,4,21,13,156.0,176.0,35.0,72.0,1000.0,19.333333333333332,17.0,1010.7,3.6,0.0,SW,3.9,Aotizhongxin,2013-04-21 13:00:00
1239,2013,4,21,14,140.0,145.0,36.0,51.0,900.0,20.0,17.3,1009.7,3.9,0.0,SW,3.7,Aotizhongxin,2013-04-21 14:00:00
1240,2013,4,21,15,141.0,153.0,41.0,48.0,1000.0,20.666666666666668,17.6,1009.0,3.5,0.0,SSW,4.1,Aotizhongxin,2013-04-21 15:00:00
1241,2013,4,21,16,142.0,153.0,42.0,48.0,1000.0,21.333333333333332,17.2,1008.6,3.1,0.0,SW,4.7,Aotizhongxin,2013-04-21 16:00:00
1242,2013,4,21,17,143.0,194.0,67.0,64.0,942.8571428571429,22.0,16.5,1008.7,3.9,0.0,SSW,4.4,Aotizhongxin,2013-04-21 17:00:00
1243,2013,4,21,18,162.0,215.0,73.0,66.0,885.7142857142857,22.666666666666664,15.9,1008.8,4.0,0.0,SW,3.1,Aotizhongxin,2013-04-21 18:00:00
1244,2013,4,21,19,149.0,176.0,52.0,57.0,828.5714285714286,23.333333333333332,15.3,1010.0,4.0,0.0,SSW,3.2,Aotizhongxin,2013-04-21 19:00:00
1245,2013,4,21,20,131.0,149.0,37.9848,50.0932,771.4285714285714,24.0,14.6,1010.0,3.7,0.0,SSW,2.8,Aotizhongxin,2013-04-21 20:00:00
1246,2013,4,21,21,101.0,112.0,35.0,48.0,714.2857142857142,24.666666666666664,13.9,1009.7,3.4,0.0,SSW,2.8,Aotizhongxin,2013-04-21 21:00:00
1247,2013,4,21,22,87.0,96.0,31.0,49.0,657.1428571428571,25.333333333333332,13.2,1010.1,3.0,0.0,SW,3.3,Aotizhongxin,2013-04-21 22:00:00
1248,2013,4,21,23,90.0,113.0,27.0,52.0,600.0,26.0,12.4,1010.0,3.3,0.0,SSW,3.2,Aotizhongxin,2013-04-21 23:00:00
1249,2013,4,22,0,95.0,113.0,24.0,57.0,700.0,26.666666666666664,11.2,1010.1,3.9,0.0,SSW,1.4,Aotizhongxin,2013-04-22 00:00:00
1250,2013,4,22,1,107.0,140.0,22.0,56.0,700.0,27.333333333333332,10.2,1009.7,4.3,0.0,SSW,1.4,Aotizhongxin,2013-04-22 01:00:00
1251,2013,4,22,2,127.0,160.0,21.0,55.0,700.0,28.0,9.8,1009.7,4.0,0.0,SW,1.9,Aotizhongxin,2013-04-22 02:00:00
1252,2013,4,22,3,134.0,162.0,19.0,60.0,800.0,28.666666666666664,8.1,1010.0,4.3,0.0,SSW,0.7,Aotizhongxin,2013-04-22 03:00:00
1253,2013,4,22,4,139.0,160.0,18.0,64.0,800.0,29.333333333333332,7.9,1009.7,4.3,0.0,SSW,1.3,Aotizhongxin,2013-04-22 04:00:00
1254,2013,4,22,5,142.0,142.0,16.0,57.0,800.0,30.0,8.1,1010.3,4.7,0.0,SW,1.3,Aotizhongxin,2013-04-22 05:00:00
1255,2013,4,22,6,147.0,149.0,15.0,56.0,900.0,30.666666666666664,9.2,1010.5,4.8,0.0,SW,1.4,Aotizhongxin,2013-04-22 06:00:00
1256,2013,4,22,7,153.0,156.0,16.0,56.0,900.0,31.333333333333332,10.1,1010.2,4.9,0.0,SW,0.9,Aotizhongxin,2013-04-22 07:00:00
1257,2013,4,22,8,162.0,166.0,23.0,60.0,1000.0,32.0,11.6,1010.4,5.0,0.0,NNW,1.5,Aotizhongxin,2013-04-22 08:00:00
1258,2013,4,22,9,166.0,176.0,45.696,58.0999,1050.0,32.666666666666664,13.4,1010.0,5.3,0.0,S,0.8,Aotizhongxin,2013-04-22 09:00:00
1259,2013,4,22,10,149.0,177.0,69.0,64.0,1100.0,33.33333333333333,14.3,1009.7,5.9,0.0,SSW,1.6,Aotizhongxin,2013-04-22 10:00:00
1260,2013,4,22,11,188.0,190.0,66.0,72.0,1100.0,34.0,14.0,1009.2,6.4,0.0,SW,2.7,Aotizhongxin,2013-04-22 11:00:00
1261,2013,4,22,12,202.0,204.0,52.0,72.0,1200.0,34.666666666666664,13.9,1009.1,7.0,0.0,SSW,1.8,Aotizhongxin,2013-04-22 12:00:00
1262,2013,4,22,13,212.0,213.0,59.0,67.0,1500.0,35.33333333333333,14.2,1008.3,7.3,0.0,WSW,2.8,Aotizhongxin,2013-04-22 13:00:00
1263,2013,4,22,14,233.0,237.0,75.0,68.0,1800.0,36.0,14.5,1006.8,8.0,0.0,S,1.9,Aotizhongxin,2013-04-22 14:00:00
1264,2013,4,22,15,243.0,245.0,109.0,66.0,2000.0,36.666666666666664,14.7,1006.3,7.5,0.0,S,2.1,Aotizhongxin,2013-04-22 15:00:00
1265,2013,4,22,16,236.0,242.0,103.0,76.0,2000.0,37.33333333333333,14.3,1006.0,7.3,0.0,SSW,3.0,Aotizhongxin,2013-04-22 16:00:00
1266,2013,4,22,17,236.0,242.0,103.0,76.0,1700.0,38.0,14.2,1006.2,7.7,0.0,S,1.8,Aotizhongxin,2013-04-22 17:00:00
1267,2013,4,22,18,186.0,177.0,72.0,60.0,1000.0,48.0,13.9,1006.0,7.9,0.0,SW,0.8,Aotizhongxin,2013-04-22 18:00:00
1268,2013,4,22,19,159.0,170.0,50.0,60.0,1000.0,42.0,13.7,1006.7,8.1,0.0,SSW,1.1,Aotizhongxin,2013-04-22 19:00:00
1269,2013,4,22,20,163.0,183.0,39.0,73.0,1200.0,30.0,13.5,1006.7,7.9,0.0,SSE,1.5,Aotizhongxin,2013-04-22 20:00:00
1270,2013,4,22,21,172.0,185.0,36.0,73.0,1200.0,26.0,13.8,1006.2,8.0,0.0,SSE,1.5,Aotizhongxin,2013-04-22 21:00:00
1271,2013,4,22,22,208.0,210.0,32.0,102.0,1500.0,2.0,13.7,1006.1,7.9,0.0,S,2.5,Aotizhongxin,2013-04-22 22:00:00
1272,2013,4,22,23,186.0,202.0,34.0,98.0,1399.0,3.0,12.5,1006.1,7.2,0.0,SSW,3.1,Aotizhongxin,2013-04-22 23:00:00
1273,2013,4,23,0,150.0,143.0,36.0,50.0,900.0,39.0,11.6,1006.0,6.9,0.0,S,1.6,Aotizhongxin,2013-04-23 00:00:00
1274,2013,4,23,1,119.0,127.0,29.0,48.0,800.0,33.0,11.0,1005.9,6.9,0.0,SW,2.5,Aotizhongxin,2013-04-23 01:00:00
1275,2013,4,23,2,114.0,127.0,21.0,46.0,800.0,30.0,10.1,1005.8,6.6,0.0,SW,2.6,Aotizhongxin,2013-04-23 02:00:00
1276,2013,4,23,3,116.0,119.0,17.0,37.0,800.0,33.0,9.7,1005.3,6.6,0.0,SSW,2.0,Aotizhongxin,2013-04-23 03:00:00
1277,2013,4,23,4,139.0,110.0,18.0,33.0,800.0,36.0,9.3,1005.0,6.7,0.0,SSW,1.4,Aotizhongxin,2013-04-23 04:00:00
1278,2013,4,23,5,146.0,121.0,16.0,36.0,900.0,26.0,9.4,1005.4,6.8,0.0,S,1.7,Aotizhongxin,2013-04-23 05:00:00
1279,2013,4,23,6,137.0,143.0,15.0,38.0,1000.0,18.0,9.4,1005.4,7.0,0.0,SW,1.2,Aotizhongxin,2013-04-23 06:00:00
1280,2013,4,23,7,156.0,166.0,14.0,45.0,1000.0,8.0,9.5,1005.7,6.9,0.0,W,1.9,Aotizhongxin,2013-04-23 07:00:00
1281,2013,4,23,8,171.0,194.0,14.0,49.0,1100.0,2.0,10.1,1005.9,7.3,0.0,SW,0.6,Aotizhongxin,2013-04-23 08:00:00
1282,2013,4,23,9,179.0,192.0,15.0,49.0,1100.0,2.0,11.5,1005.8,7.4,0.0,WSW,1.5,Aotizhongxin,2013-04-23 09:00:00
1283,2013,4,23,10,179.0,199.0,18.0,49.0,1200.0,3.0,12.7,1005.6,8.0,0.0,W,1.8,Aotizhongxin,2013-04-23 10:00:00
1284,2013,4,23,11,189.0,213.0,43.0,53.0,1200.0,8.0,14.7,1005.0,8.0,0.0,S,0.8,Aotizhongxin,2013-04-23 11:00:00
1285,2013,4,23,12,198.0,217.0,53.0,59.0,1300.0,14.0,13.0,1004.0,7.7,0.0,SSW,1.4,Aotizhongxin,2013-04-23 12:00:00
1286,2013,4,23,13,232.0,234.0,44.0,72.0,1300.0,12.0,15.2,1004.8,8.2,0.0,WNW,1.5,Aotizhongxin,2013-04-23 13:00:00
1287,2013,4,23,14,257.0,260.0,35.0,72.0,1500.0,14.0,15.3,1003.0,8.1,0.0,SSW,1.9,Aotizhongxin,2013-04-23 14:00:00
1288,2013,4,23,15,233.0,254.0,53.0,79.0,1399.0,21.0,17.1,1004.0,8.2,0.0,ENE,1.8,Aotizhongxin,2013-04-23 15:00:00
1289,2013,4,23,16,260.0,273.0,44.0,83.0,1500.0,27.0,15.3,1005.3,8.8,0.0,ESE,2.1,Aotizhongxin,2013-04-23 16:00:00
1290,2013,4,23,17,263.0,300.0,39.0,90.0,1500.0,20.0,15.5,1005.7,8.2,0.0,E,1.1,Aotizhongxin,2013-04-23 17:00:00
1291,2013,4,23,18,237.0,245.0,32.0,87.0,1399.0,16.0,13.4,1006.2,9.3,0.0,SW,0.6,Aotizhongxin,2013-04-23 18:00:00
1292,2013,4,23,19,229.0,200.0,31.0,86.0,1300.0,14.0,11.9,1006.8,8.6,0.0,ENE,0.0,Aotizhongxin,2013-04-23 19:00:00
1293,2013,4,23,20,185.0,167.0,25.0,96.0,1300.0,2.0,10.5,1007.4,8.4,0.0,W,0.8,Aotizhongxin,2013-04-23 20:00:00
1294,2013,4,23,21,169.0,185.0,22.0,96.0,1500.0,2.0,9.5,1007.6,8.3,0.0,SSW,0.6,Aotizhongxin,2013-04-23 21:00:00
1295,2013,4,23,22,188.0,193.0,20.0,81.0,1500.0,2.0,8.9,1007.8,7.7,0.0,NE,0.6,Aotizhongxin,2013-04-23 22:00:00
1296,2013,4,23,23,166.0,221.0,20.0,60.0,1600.0,2.0,8.3,1007.4,7.5,0.0,E,0.6,Aotizhongxin,2013-04-23 23:00:00
1297,2013,4,24,0,161.0,195.0,23.0,52.0,1800.0,2.0,8.0,1007.3,7.4,0.0,NNE,0.2,Aotizhongxin,2013-04-24 00:00:00
1298,2013,4,24,1,168.0,209.0,24.0,53.0,1800.0,2.0,8.3,1007.2,7.7,0.0,NE,0.8,Aotizhongxin,2013-04-24 01:00:00
1299,2013,4,24,2,156.0,172.0,19.0,65.0,1200.0,2.0,7.9,1007.1,7.1,0.0,NE,0.8,Aotizhongxin,2013-04-24 02:00:00
1300,2013,4,24,3,163.0,131.0,18.0,59.0,1100.0,2.0,7.3,1006.6,6.7,0.0,E,0.4,Aotizhongxin,2013-04-24 03:00:00
1301,2013,4,24,4,145.0,112.0,17.0,51.0,1100.0,2.0,6.7,1006.7,6.1,0.0,NE,0.9,Aotizhongxin,2013-04-24 04:00:00
1302,2013,4,24,5,128.0,153.0,17.0,40.0,1399.0,2.0,6.3,1006.7,5.9,0.0,NNE,0.2,Aotizhongxin,2013-04-24 05:00:00
1303,2013,4,24,6,193.0,216.0,22.0,22.0,1800.0,2.0,8.0,1006.6,7.9,0.0,NNE,0.6,Aotizhongxin,2013-04-24 06:00:00
1304,2013,4,24,7,192.0,221.0,23.0,29.0,1700.0,2.0,11.1,1006.0,9.0,0.0,SSW,0.8,Aotizhongxin,2013-04-24 07:00:00
1305,2013,4,24,8,166.0,145.0,17.0,56.0,1200.0,2.0,14.7,1005.5,8.9,0.0,WSW,0.9,Aotizhongxin,2013-04-24 08:00:00
1306,2013,4,24,9,136.0,141.0,33.0,62.0,1200.0,2.0,18.1,1005.2,7.5,0.0,SSW,1.1,Aotizhongxin,2013-04-24 09:00:00
1307,2013,4,24,10,120.0,109.0,37.0,69.0,1200.0,6.0,19.7,1004.4,6.4,0.0,SSE,1.2,Aotizhongxin,2013-04-24 10:00:00
1308,2013,4,24,11,106.0,86.0,31.0,72.0,1000.0,18.0,20.7,1003.8,4.3,0.0,SW,1.4,Aotizhongxin,2013-04-24 11:00:00
1309,2013,4,24,12,81.0,88.0,23.0,70.0,900.0,44.0,23.0,1002.5,-1.2,0.0,W,4.4,Aotizhongxin,2013-04-24 12:00:00
1310,2013,4,24,13,81.0,63.0,17.0,56.0,700.0,58.0,24.0,1002.2,-5.2,0.0,NNW,5.2,Aotizhongxin,2013-04-24 13:00:00
1311,2013,4,24,14,45.0,128.0,7.0,23.0,400.0,81.0,24.1,1001.6,-4.2,0.0,NW,3.4,Aotizhongxin,2013-04-24 14:00:00
1312,2013,4,24,15,10.0,133.0,3.0,12.0,300.0,93.0,23.3,1001.4,-5.7,0.0,NNW,3.6,Aotizhongxin,2013-04-24 15:00:00
1313,2013,4,24,16,10.0,86.0,3.0,13.0,300.0,91.0,21.5,1001.6,-3.1,0.0,NE,3.7,Aotizhongxin,2013-04-24 16:00:00
1314,2013,4,24,17,12.0,75.0,3.0,14.0,300.0,84.0,20.4,1002.1,-0.9,0.0,NE,3.7,Aotizhongxin,2013-04-24 17:00:00
1315,2013,4,24,18,10.0,68.0,3.0,24.0,300.0,66.0,18.8,1003.2,-1.1,0.0,N,2.2,Aotizhongxin,2013-04-24 18:00:00
1316,2013,4,24,19,11.0,38.0,3.0,25.0,300.0,63.0,18.1,1005.5,-1.2,0.0,NNE,3.6,Aotizhongxin,2013-04-24 19:00:00
1317,2013,4,24,20,13.0,48.0,3.0,29.0,400.0,57.0,15.8,1007.6,-0.5,0.0,NNE,2.4,Aotizhongxin,2013-04-24 20:00:00
1318,2013,4,24,21,13.0,136.0,3.0,14.0,300.0,73.0,14.9,1008.1,-1.3,0.0,N,1.7,Aotizhongxin,2013-04-24 21:00:00
1319,2013,4,24,22,9.0,32.0,3.0,14.0,300.0,72.0,13.8,1008.0,-2.6,0.0,NNW,1.2,Aotizhongxin,2013-04-24 22:00:00
1320,2013,4,24,23,8.0,18.0,3.0,26.0,300.0,57.0,14.1,1008.0,-3.7,0.0,NW,1.9,Aotizhongxin,2013-04-24 23:00:00
1321,2013,4,25,0,10.0,20.0,4.0,44.0,300.0,37.0,12.2,1007.6,-2.8,0.0,N,1.9,Aotizhongxin,2013-04-25 00:00:00
1322,2013,4,25,1,10.0,30.0,4.0,50.0,400.0,30.0,11.3,1007.4,-2.2,0.0,NE,1.5,Aotizhongxin,2013-04-25 01:00:00
1323,2013,4,25,2,13.0,35.0,5.0,45.0,400.0,35.0,8.6,1007.3,-0.7,0.0,ENE,0.6,Aotizhongxin,2013-04-25 02:00:00
1324,2013,4,25,3,11.0,32.0,10.0,57.0,400.0,25.0,7.2,1007.5,-0.3,0.0,NNE,0.6,Aotizhongxin,2013-04-25 03:00:00
1325,2013,4,25,4,14.0,49.0,12.0,68.0,500.0,9.0,6.0,1007.7,0.7,0.0,NNE,0.7,Aotizhongxin,2013-04-25 04:00:00
1326,2013,4,25,5,21.0,51.0,11.0,78.0,500.0,2.0,6.4,1008.4,-0.6,0.0,SE,0.5,Aotizhongxin,2013-04-25 05:00:00
1327,2013,4,25,6,17.0,50.0,10.0,78.0,500.0,2.0,9.7,1008.9,0.6,0.0,ENE,1.9,Aotizhongxin,2013-04-25 06:00:00
1328,2013,4,25,7,15.0,26.0,12.0,59.0,500.0,20.0,15.1,1009.3,-3.8,0.0,NNE,1.4,Aotizhongxin,2013-04-25 07:00:00
1329,2013,4,25,8,18.0,34.0,9.0,44.0,500.0,39.0,16.4,1009.1,-4.8,0.0,NNE,2.7,Aotizhongxin,2013-04-25 08:00:00
1330,2013,4,25,9,15.0,21.0,8.0,26.0,500.0,61.0,17.8,1009.1,-5.5,0.0,NNW,4.2,Aotizhongxin,2013-04-25 09:00:00
1331,2013,4,25,10,13.0,32.0,8.0,17.0,400.0,74.0,19.0,1009.1,-3.8,0.0,NW,4.3,Aotizhongxin,2013-04-25 10:00:00
1332,2013,4,25,11,4.0,44.0,4.0,14.0,300.0,82.0,20.1,1008.2,-6.5,0.0,N,4.8,Aotizhongxin,2013-04-25 11:00:00
1333,2013,4,25,12,12.0,58.0,3.0,9.0,300.0,87.0,20.5,1007.6,-7.1,0.0,N,6.1,Aotizhongxin,2013-04-25 12:00:00
1334,2013,4,25,13,7.0,48.0,3.0,9.0,300.0,87.0,21.7,1006.6,-7.0,0.0,N,4.3,Aotizhongxin,2013-04-25 13:00:00
1335,2013,4,25,14,8.0,35.0,3.0,10.0,300.0,88.0,22.2,1005.9,-6.6,0.0,NNW,3.3,Aotizhongxin,2013-04-25 14:00:00
1336,2013,4,25,15,9.0,30.0,3.0,9.0,300.0,89.0,22.7,1005.3,-6.2,0.0,WNW,3.1,Aotizhongxin,2013-04-25 15:00:00
1337,2013,4,25,16,9.0,28.0,3.0,11.0,300.0,88.0,22.6,1005.4,-9.4,0.0,NNW,5.2,Aotizhongxin,2013-04-25 16:00:00
1338,2013,4,25,17,3.0,22.0,3.0,11.0,300.0,87.0,22.0,1005.5,-8.8,0.0,N,2.9,Aotizhongxin,2013-04-25 17:00:00
